decimalLatitude,decimalLongitude
-33.908485,-58.910275
-20.085772,-56.61538
-12.991344,-41.344315
-26.641691,-49.147385
-24.033894,-52.395782
-26.830587,-65.19522
-23.576815,-46.841537
-27.389791,-58.98214
-34.496525,-58.505863
-29.164492,-58.083965
-22.726473,-47.63583
-15.43634,-55.7248
-23.575394,-46.467617
-25.55,-54.570858
-21.80891,-48.10777
-23.646852,-46.561283
-17.657845,-63.142548
-20.349817,-40.64836
-4.265274,-38.932156
-17.02744,-61.862537
-23.61542,-46.53032
-15.444001,-55.824665
-4.062487,-38.505154
-19.673431,-44.38098
-16.37861,-56.620834
-34.19895,-58.881783
-24.732298,-65.500114
-12.533333,-38.716667
-22.393581,-47.544205
-23.664886,-46.551025
-25.501709,-54.57068
-22.421066,-42.955536
-23.576815,-46.841537
-16.265108,-56.627445
-22.39869,-47.54449
-22.40593,-45.420456
-27.412691,-55.617783
-22.18501,-45.059914
-25.237,-57.317
-25.55,-54.570858
-27.705294,-48.534122
-25.159145,-57.264885
-27.422588,-58.946575
-26.652637,-49.5239
-21.230004,-44.971709
-23.56674,-46.718685
-15.422412,-39.541466
-23.170162,-45.89024
-26.630362,-54.10235
-25.560755,-54.560722
-22.431013,-45.43615
-23.767523,-46.56024
-24.112389,-46.783466
-21.280455,-45.78424
-22.013477,-47.899834
-22.74229,-46.89855
-17.461021,-63.674805
-25.530764,-54.138916
-24.76614,-65.31032
-16.562252,-49.281918
-23.583656,-46.62993
-23.777185,-46.301388
-30.097746,-51.248177
-27.828884,-64.233536
-18.068405,-40.40757
-22.9463,-46.85124
-23.612091,-46.866684
-33.41113,-58.32631
-23.664263,-46.571735
-20.461432,-54.630993
-17.365622,-56.780125
-30.230827,-57.5102
-25.55009,-54.570892
-25.388857,-49.01553
-21.164572,-45.130722
-24.48302,-57.09677
-29.458334,-50.581112
-23.588139,-48.254208
-23.753664,-64.853645
-24.833134,-65.50291
-23.523466,-46.620136
-16.64406,-56.77075
-30.981747,-54.682846
-25.173925,-57.748177
-22.29704,-44.940784
-27.492416,-55.7599
-8.507242,-37.355059
-25.55,-54.570858
-30.783333,-64.635
-23.33527,-46.6206
-20.188396,-44.318356
-24.10964,-65.48409
-25.365704,-57.599483
-23.576815,-46.841537
-27.88719,-64.23998
-15.738154,-47.658016
-9.363732,-40.59022
-20.188396,-44.318356
-23.524033,-46.125732
-23.512354,-46.66539
-29.660166,-53.548588
-26.044268,-54.41719
-23.025515,-43.470303
-17.781487,-63.217308
-23.443577,-46.55583
-16.564848,-49.284492
-19.0011,-65.23016
-23.503645,-46.52596
-30.049416,-51.193542
-26.624443,-54.10814
-21.236162,-48.344135
-23.404478,-46.58671
-27.077263,-48.91282
-20.119417,-44.348686
-12.184796,-48.529716
-15.437765,-55.78938
-27.176569,-58.792027
-19.69779,-42.73618
-25.314556,-57.587
-22.31158,-53.83187
-25.552595,-54.56921
-13.262485,-49.135147
-22.124685,-45.053772
-23.61542,-46.53032
-12.894189,-38.299552
-25.468134,-57.530056
-23.583998,-46.652107
-24.00366,-47.561188
-27.448774,-55.742523
-15.441159,-56.030964
-26.980822,-52.45681
-23.252007,-45.891327
-23.53014,-46.726624
-24.119534,-65.405
-22.393581,-47.544205
-23.433512,-45.03144
-19.391111,-40.072222
-9.602249,-35.71724
-23.535992,-46.67717
-8.685281,-49.425987
-34.317696,-58.565807
-23.645178,-46.558105
-22.816437,-47.015156
-24.298864,-58.254002
-24.364729,-47.023087
-22.431982,-44.615078
-22.301287,-44.94069
-23.503424,-46.52598
-18.784733,-44.45016
-8.051293,-48.480083
-17.807287,-44.160107
-11.015877,-37.48056
-23.410894,-46.028744
-27.363916,-55.937943
-4.25062,-38.92991
-20.41447,-40.65661
-23.491941,-46.522892
-25.55009,-54.570892
-13.386468,-46.28825
-34.608204,-58.35397
-14.884823,-68.36054
-23.719648,-46.716587
-19.39504,-40.06502
-23.583656,-46.62993
-20.251568,-46.39094
-25.328432,-57.507824
-20.099201,-43.488274
-23.252007,-45.891327
-23.441832,-46.553154
-19.312729,-43.618652
-13.360592,-39.813866
-25.683304,-54.455452
-26.92969,-48.798313
-22.540277,-59.676388
-27.056122,-65.670906
-20.736128,-49.107075
-23.544382,-46.761154
-34.762733,-54.544296
-24.00366,-47.561188
-14.81906,-45.97688
-25.0,-57.733334
-23.477072,-47.042873
-22.951653,-43.175488
-8.693588,-35.85611
-25.51198,-54.55894
-25.3001,-57.55809
-23.762484,-46.68339
-19.279833,-43.600414
-22.310295,-42.49676
-23.576815,-46.841537
-24.732498,-65.503876
-20.31,-60.31
-22.838528,-45.520306
-34.469345,-58.494965
-23.583656,-46.62993
-23.462885,-45.13332
-19.25666,-43.55173
-26.307032,-48.79497
-15.444001,-55.824665
-22.951653,-43.175488
-10.187453,-48.365124
-34.889965,-56.091022
-25.30462,-57.663315
-31.3595,-55.984665
-22.94992,-43.03758
-23.011658,-43.44065
-22.811789,-47.11916
-34.377247,-58.740543
-16.758114,-56.87723
-27.772387,-57.276466
-23.60959,-46.646946
-22.375929,-42.55721
-16.748095,-56.85747
-29.727381,-53.711854
-23.523272,-46.52878
-32.57524,-57.830357
-26.183157,-58.190197
-25.855864,-54.17395
-25.9,-54.6
-25.55,-54.570858
-23.582554,-46.64479
-23.576815,-46.841537
-27.112951,-58.57502
-23.499128,-46.332317
-27.14861,-48.48906
-23.606476,-46.769596
-25.552168,-54.56596
-22.967798,-46.81912
-23.137348,-48.442944
-34.369583,-58.579617
-22.755527,-46.37065
-13.871517,-64.33172
-23.491941,-46.522892
-34.608204,-58.35397
-23.59921,-47.07718
-26.43,-55.8
-23.461971,-45.05298
-20.091354,-45.294872
-23.445446,-45.06316
-22.39488,-47.55518
-3.750095,-38.48689
-25.249004,-57.572357
-30.015572,-51.167034
-25.54438,-54.58232
-22.301287,-44.94069
-25.526728,-54.587387
-23.561949,-46.710102
-25.6004,-54.56865
-25.327045,-57.39793
-34.78244,-55.230587
-15.38739,-44.248386
-22.915136,-47.04355
-20.085772,-56.61538
-23.584932,-45.8244
-16.544115,-39.125927
-24.683332,-65.3
-23.234917,-49.23741
-22.875347,-46.54071
-16.562252,-49.281918
-22.559622,-46.421173
-8.051293,-48.480083
-23.185553,-49.379673
-18.172052,-63.841984
-16.544115,-39.125927
-19.279833,-43.600414
-23.06422,-57.39214
-23.14664,-45.72743
-15.407195,-55.83177
-23.33527,-46.6206
-34.58255,-58.41701
-22.72671,-47.635826
-14.170416,-47.660908
-26.403414,-54.67665
-22.905396,-43.102722
-21.814533,-48.19987
-31.816637,-52.431976
-18.186014,-63.72491
-22.405317,-47.5476
-3.794944,-38.520123
-23.430647,-47.59771
-23.69499,-64.865395
-27.479988,-58.710842
-24.121708,-65.45266
-23.585884,-46.661705
-25.39617,-49.35401
-30.117334,-51.21073
-34.899727,-57.802223
-25.263834,-57.543
-23.586197,-46.659103
-23.612421,-46.651424
-24.267416,-48.410873
-25.339333,-49.55079
-27.395897,-50.746914
-23.42857,-45.97437
-23.584255,-46.648933
-27.099215,-48.89358
-20.100239,-43.48618
-22.878271,-45.96952
-20.674309,-43.793594
-30.233917,-58.64871
-19.92649,-43.896538
-27.363733,-48.63803
-20.31,-60.31
-21.762074,-62.363537
-23.612091,-46.866684
-27.82837,-48.651794
-23.038845,-47.154007
-25.287565,-57.559856
-14.795743,-64.973656
-15.364777,-55.785885
-23.586197,-46.659103
-16.758114,-56.87723
-24.723928,-47.539066
-3.937189,-38.309242
-23.097164,-48.26414
-23.586197,-46.659103
-23.810413,-46.457584
-14.279776,-38.988853
-20.188396,-44.318356
-25.595362,-54.591385
-16.18732,-67.728035
-22.896984,-43.888622
-28.53552,-57.174225
-21.730217,-48.684483
-15.444001,-55.824665
-25.62953,-54.575233
-22.948578,-46.974483
-24.093576,-64.39771
-22.89857,-43.10836
-30.104813,-51.262474
-22.949541,-43.2724
-22.412537,-46.94458
-22.703138,-45.47843
-25.596973,-54.469215
-25.00998,-60.994892
-26.854145,-52.08882
-32.286503,-58.057648
-27.591948,-48.65151
-23.406,-45.857
-16.566647,-57.836483
-8.054964,-48.456364
-15.65548,-47.858814
-24.098343,-64.4003
-23.576815,-46.841537
-31.806412,-52.40398
-26.795877,-65.359964
-22.83374,-47.021954
-33.597393,-59.8109
-27.1844,-55.7777
-25.665213,-49.482166
-22.406586,-44.624233
-23.776068,-46.531624
-23.540558,-46.563618
-15.007933,-59.945732
-24.897406,-65.67101
-23.1977,-45.89791
-25.273167,-57.65
-23.500227,-47.42579
-19.018034,-44.73703
-23.410543,-46.03631
-30.329102,-57.56746
-27.278547,-59.036106
-22.89857,-43.10836
-23.45027,-46.653374
-21.493195,-44.64783
-21.09939,-42.55601
-22.332941,-42.58043
-24.145477,-48.458702
-22.698437,-46.713516
-23.712715,-46.55688
-13.098051,-50.584435
-31.516422,-57.82427
-25.610638,-54.522484
-23.612421,-46.651424
-25.55009,-54.570892
-23.540558,-46.563618
-25.55,-54.570858
-22.89857,-43.10836
-25.515411,-54.585056
-23.186089,-49.379513
-25.471853,-49.321236
-17.624163,-56.96722
-23.582554,-46.64479
-23.083334,-56.016666
-23.575394,-46.467617
-19.07728,-63.50197
-25.555126,-54.52135
-23.584932,-45.8244
-23.512915,-46.18299
-25.328432,-57.507824
-25.319878,-57.583473
-32.331,-59.093254
-25.859821,-53.959457
-31.866236,-58.20877
-17.395441,-66.133804
-18.580591,-57.515617
-22.484606,-44.47095
-23.891832,-47.079807
-20.176514,-51.20597
-23.252007,-45.891327
-30.029621,-51.18287
-16.40642,-67.52826
-23.212006,-48.94729
-23.664263,-46.571735
-22.82301,-44.90274
-23.443827,-64.93978
-30.015572,-51.167034
-21.725504,-43.93562
-23.487164,-48.048435
-34.806168,-58.039
-23.777185,-46.301388
-23.576609,-46.731525
-15.444001,-55.824665
-22.4363,-47.719772
-23.699688,-64.86716
-31.866272,-58.208744
-27.48509,-55.107944
-22.341677,-47.63866
-6.714092,-36.94717
-13.887373,-47.246185
-8.051293,-48.480083
-23.589703,-46.644386
-27.428156,-58.869617
-23.583656,-46.62993
-23.576815,-46.841537
-23.535046,-46.682644
-20.36027,-40.660343
-26.115777,-49.458034
-22.948578,-46.974483
-27.271914,-55.55114
-20.097754,-43.48859
-31.58709,-60.707294
-22.864445,-43.096985
-24.0359,-46.494396
-34.905426,-57.9313
-34.899727,-57.802223
-13.763229,-66.09843
-21.74637,-50.109203
-24.727192,-64.66703
-34.608204,-58.35397
-26.244719,-58.627464
-27.823591,-56.84794
-24.722118,-65.50563
-27.415556,-55.95457
-23.676266,-46.529976
-25.533226,-54.589863
-25.530764,-54.138916
-22.726645,-47.63607
-34.33711,-58.70875
-22.689444,-45.481945
-22.442822,-44.600163
-16.503078,-56.745335
-12.406493,-37.903849
-23.1977,-45.89791
-19.96608,-43.405483
-19.95613,-40.606422
-4.206746,-38.956314
-23.56144,-46.73189
-24.376379,-47.018803
-23.676266,-46.529976
-21.25869,-44.995583
-23.524523,-46.15094
-24.098343,-64.4003
-26.920845,-58.779087
-23.502262,-46.7036
-23.576815,-46.841537
-22.967442,-43.22412
-22.406586,-44.624233
-22.393581,-47.544205
-34.608204,-58.35397
-34.86658,-57.87931
-22.9497,-43.1579
-23.664263,-46.571735
-23.498602,-47.429054
-19.017145,-54.847305
-23.780231,-45.971287
-27.447634,-48.528812
-23.209736,-47.310566
-31.453733,-60.925056
-24.087006,-46.62322
-23.855528,-46.14103
-30.07828,-51.246975
-26.047941,-55.946842
-2.792259,-40.515106
-17.4724,-63.66857
-12.472494,-41.455425
-22.460932,-43.000828
-17.092379,-43.06036
-23.154203,-46.888985
-23.03827,-45.56636
-21.669432,-57.919582
-25.515411,-54.585056
-22.475761,-46.62928
-23.512354,-46.66539
-30.052137,-51.17816
-25.179453,-65.77637
-23.583656,-46.62993
-35.234962,-57.273617
-21.999,-44.178
-23.525887,-46.547073
-22.672577,-45.007355
-34.907207,-54.876453
-34.563297,-58.41896
-17.105434,-44.258537
-27.412691,-55.617783
-35.01571,-58.425594
-27.83797,-64.25554
-23.635082,-46.521435
-8.056618,-48.486557
-34.64578,-58.47855
-25.549364,-54.56586
-8.68861,-35.844448
-32.162556,-52.187386
-22.967442,-43.22412
-34.899727,-57.802223
-23.777185,-46.301388
-15.208174,-64.76063
-30.015572,-51.167034
-19.953106,-56.304394
-23.625984,-47.04555
-23.60581,-46.739075
-19.857798,-44.007107
-15.391956,-39.564426
-27.789125,-64.21994
-23.584932,-45.8244
-13.747445,-46.356422
-22.923065,-43.16979
-25.3001,-57.55809
-23.61542,-46.53032
-25.55,-54.570858
-24.640413,-47.486553
-25.553226,-54.566303
-25.681611,-54.452375
-25.560755,-54.560722
-23.622114,-64.95291
-23.586197,-46.659103
-25.249146,-57.479717
-25.629902,-54.56974
-8.271019,-40.65946
-27.265188,-48.91322
-23.58383,-46.64673
-23.519745,-45.190292
-28.803213,-58.42699
-17.331095,-56.753433
-20.841442,-40.73572
-24.902676,-65.652405
-27.73223,-48.81067
-30.09224,-51.672436
-27.233047,-53.851254
-24.263407,-64.415184
-25.794361,-56.46616
-25.395124,-57.353363
-25.328432,-57.507824
-7.332928,-39.410427
-23.567833,-51.472878
-23.53904,-46.515514
-19.880892,-43.92145
-25.41,-56.91
-25.555126,-54.52135
-25.173925,-57.748177
-12.228089,-38.973976
-17.766424,-63.069763
-30.088165,-59.440296
-16.709383,-43.941566
-25.715187,-54.448483
-23.404478,-46.58671
-30.055939,-51.16027
-23.575394,-46.467617
-34.225807,-58.90034
-33.166586,-58.359359
-34.889965,-56.091022
-24.00366,-47.561188
-16.564848,-49.284492
-30.052137,-51.17816
-3.729121,-38.51246
-25.683304,-54.455452
-24.984344,-65.70588
-24.864027,-65.20015
-25.275982,-57.623016
-22.951653,-43.175488
-14.329655,-40.215336
-24.69337,-48.00104
-25.561188,-50.21143
-24.135689,-46.916744
-22.83374,-47.021954
-35.33099,-57.455605
-23.033379,-47.201824
-14.329655,-40.215336
-22.74482,-47.675255
-23.576815,-46.841537
-23.576815,-46.841537
-23.209736,-47.310566
-34.592484,-58.482414
-27.857103,-56.904404
-30.059156,-51.173782
-15.640584,-47.695126
-7.225995,-39.995846
-26.232515,-58.169674
-31.76639,-60.36123
-15.381249,-55.84301
-29.742245,-57.187782
-30.030718,-51.175087
-32.637833,-58.147835
-16.533186,-56.73107
-23.565617,-46.320446
-22.967798,-46.81912
-22.37532,-47.36851
-22.131186,-65.4633
-22.417225,-47.575752
-25.305613,-56.89476
-24.751488,-48.467934
-18.779303,-65.12811
-22.579983,-43.340343
-25.270166,-57.608833
-23.576815,-46.841537
-33.49833,-58.74765
-22.297062,-44.941784
-14.365025,-40.207333
-24.269945,-48.398617
-22.689444,-45.481945
-23.583656,-46.62993
-7.26255,-39.43004
-21.244444,-48.295834
-23.914509,-64.28668
-26.930285,-48.7415
-22.50521,-42.9845
-31.636524,-60.673275
-26.08,-56.8
-17.775541,-53.163074
-15.391956,-39.564426
-9.543192,-37.317547
-25.240192,-48.757923
-22.900047,-45.982563
-23.58593,-46.656063
-16.709383,-43.941566
-31.906254,-58.28022
-26.511763,-49.11729
-26.5203,-53.98706
-34.608204,-58.35397
-23.607727,-46.846634
-25.827133,-54.527035
-22.938774,-47.027035
-22.542807,-45.77775
-34.46326,-58.49928
-15.463504,-55.713215
-27.477583,-55.795822
-24.828718,-65.23389
-22.308846,-44.93465
-24.060232,-47.992966
-18.105188,-63.59835
-26.21693,-58.139656
-25.426273,-49.308002
-16.748884,-56.854523
-23.612421,-46.651424
-27.538788,-48.504147
-27.353508,-50.645275
-25.857317,-54.168785
-35.234962,-57.273617
-20.585304,-41.76135
-28.15427,-65.652916
-22.055176,-42.517433
-24.69976,-65.386475
-23.550177,-46.649044
-14.329655,-40.215336
-23.478739,-47.456932
-16.540401,-39.134415
-31.755297,-52.331776
-27.156103,-49.71542
-25.249004,-57.572357
-23.595333,-45.429085
-22.450949,-42.77093
-26.511763,-49.11729
-25.711973,-57.111153
-21.141747,-48.45124
-12.984517,-38.50679
-16.564848,-49.284492
-15.316453,-55.7922
-22.967775,-43.17994
-22.291693,-44.941563
-13.801153,-47.46408
-23.576815,-46.841537
-22.013477,-47.899834
-22.846615,-48.42313
-24.66674,-65.416695
-18.105188,-63.59835
-23.986763,-46.22706
-25.55,-54.570858
-22.44892,-42.206448
-23.576815,-46.841537
-27.61649,-51.512608
-22.822401,-47.067757
-20.88042,-48.814228
-17.8132,-63.4039
-22.985258,-43.56745
-28.011377,-58.05725
-23.508663,-46.17215
-34.606667,-58.34601
-22.90844,-45.951206
-23.477938,-46.413889
-18.777065,-48.293938
-20.205246,-46.392963
-13.851018,-39.869064
-23.664263,-46.571735
-25.273167,-57.65
-18.350573,-63.97419
-17.334728,-66.28375
-23.33538,-44.898182
-23.691973,-46.316048
-22.43994,-44.610336
-25.458305,-57.538517
-22.027948,-45.83758
-22.896229,-43.177925
-22.72369,-47.640114
-23.523272,-46.52878
-34.50976,-58.525288
-19.937,-43.963
-23.676266,-46.529976
-17.94836,-63.160572
-25.22928,-57.34634
-21.934055,-45.265415
-21.102524,-47.91818
-16.3876,-39.16976
-25.547626,-65.56681
-27.88719,-64.23998
-16.562252,-49.281918
-3.883051,-38.468365
-25.6004,-54.56865
-22.904346,-43.107544
-26.462187,-52.568893
-17.781487,-63.217308
-33.553703,-59.87681
-17.838694,-63.229866
-34.46274,-57.838455
-22.131186,-65.4633
-23.523272,-46.52878
-15.407195,-55.83177
-25.618273,-54.492538
-23.03827,-45.56636
-23.503424,-46.52598
-26.513165,-49.117737
-12.227554,-38.977226
-25.294167,-57.633167
-20.522193,-55.384092
-17.912226,-63.165443
-15.444001,-55.824665
-22.261736,-44.50752
-30.052137,-51.17816
-23.586023,-46.844135
-22.540277,-59.676388
-25.683304,-54.455452
-27.7815,-56.86462
-22.316984,-42.329872
-23.612421,-46.651424
-14.14214,-47.521534
-22.406586,-44.624233
-19.766848,-57.232662
-23.586197,-46.659103
-18.105558,-63.59817
-25.471853,-49.321236
-22.384207,-46.943672
-32.149235,-53.750637
-22.948578,-46.974483
-25.515411,-54.585056
-25.620892,-54.541847
-25.530764,-54.138916
-22.982807,-44.54321
-25.633333,-55.483334
-25.560755,-54.560722
-24.292032,-48.617615
-23.277956,-47.043438
-23.53745,-46.630756
-23.576815,-46.841537
-16.260695,-42.42399
-22.846615,-48.42313
-25.515411,-54.585056
-25.325788,-64.72543
-16.629211,-43.30395
-24.704775,-47.54745
-23.503424,-46.52598
-33.50032,-58.79973
-23.535881,-46.677258
-27.431126,-58.845173
-24.361044,-49.610096
-15.648528,-56.164196
-23.170162,-45.89024
-15.43634,-55.7248
-25.55,-54.570858
-24.37644,-47.017296
-8.355498,-49.181263
-23.442575,-47.448967
-23.676266,-46.529976
-25.635471,-54.577137
-22.880394,-46.96397
-34.849277,-56.19712
-33.128395,-58.343052
-23.491941,-46.522892
-23.576815,-46.841537
-23.656166,-58.697334
-25.55,-54.570858
-22.930912,-43.18311
-20.265053,-40.259563
-23.528128,-46.729836
-23.583656,-46.62993
-23.583773,-46.47826
-34.469345,-58.494965
-23.576815,-46.841537
-23.645178,-46.558105
-23.037169,-44.853341
-21.997885,-45.291416
-24.269945,-48.398617
-22.406996,-47.56684
-19.465729,-42.558537
-25.263834,-57.543
-23.676266,-46.529976
-14.492222,-39.135834
-22.7367,-47.627472
-24.017117,-47.51018
-23.201988,-45.360863
-24.373991,-47.068222
-23.576815,-46.841537
-16.557257,-39.158722
-13.930481,-38.932602
-27.43958,-48.462193
-24.75882,-65.51575
-16.503078,-56.745335
-23.676266,-46.529976
-25.6004,-54.56865
-22.999445,-43.371666
-25.123072,-58.174824
-25.675413,-54.44811
-25.328432,-57.507824
-22.250296,-45.700672
-14.651074,-39.087757
-20.081453,-43.993767
-23.576815,-46.841537
-25.600198,-54.567937
-34.608204,-58.35397
-17.222069,-62.90285
-27.495312,-48.640404
-25.515411,-54.585056
-23.503424,-46.52598
-19.944601,-43.945087
-23.22582,-44.75631
-23.231565,-45.893227
-22.8526,-45.656784
-27.09383,-56.019775
-23.033379,-47.201824
-23.676266,-46.529976
-19.880892,-43.92145
-30.911245,-58.86187
-34.86658,-57.844475
-23.491941,-46.522892
-23.478363,-47.424114
-22.999445,-43.371666
-16.71309,-43.847736
-25.560755,-54.560722
-20.769152,-42.87065
-34.889965,-56.091022
-24.161371,-64.397026
-24.274887,-65.41389
-34.609997,-58.361633
-27.384413,-55.593163
-22.405365,-47.524666
-30.015572,-51.167034
-23.505249,-46.72668
-24.26784,-48.40946
-34.785797,-55.85377
-27.460176,-55.818645
-23.79194,-46.696175
-26.8036,-65.317894
-23.834732,-47.043335
-22.518822,-42.97607
-22.292994,-49.0794
-34.183743,-58.24996
-23.522879,-46.063107
-7.136707,-35.222237
-20.724712,-41.26453
-19.866808,-57.287727
-30.860079,-64.518425
-26.051878,-48.61068
-23.390646,-50.846886
-16.564848,-49.284492
-16.620695,-56.735313
-23.88673,-46.31929
-29.188465,-59.216026
-22.886625,-47.034997
-22.709316,-45.548607
-31.378218,-61.142235
-30.2359,-51.332645
-22.950775,-43.184586
-22.062483,-46.435658
-20.605534,-47.41379
-22.95537,-43.164898
-23.506758,-46.649517
-26.516,-55.766834
-21.835289,-46.89387
-30.12494,-51.10061
-28.53552,-57.174225
-30.104813,-51.262474
-23.61056,-46.63782
-28.066873,-65.575149
-17.740099,-48.627697
-22.251575,-47.933414
-15.391903,-39.564366
-23.353863,-46.76472
-28.187075,-65.4987
-25.36205,-49.260918
-14.14214,-47.521534
-32.88836,-58.51029
-22.41152,-47.565403
-16.57406,-68.081
-29.518175,-51.08037
-23.510681,-46.183277
-23.219143,-46.857307
-24.198524,-46.81967
-32.069675,-52.146935
-29.223969,-49.682716
-23.576815,-46.841537
-23.073328,-47.187458
-23.540558,-46.563618
-19.851835,-43.973724
-23.625984,-47.04555
-25.897152,-54.55681
-22.484606,-44.47095
-23.193493,-45.87127
-16.42786,-49.154465
-25.55,-54.570858
-23.637236,-46.694904
-23.020525,-45.536205
-22.950775,-43.184586
-27.600195,-48.521183
-26.516,-55.766834
-24.894602,-65.67838
-22.406586,-44.624233
-22.436531,-46.828648
-20.781631,-41.667614
-25.606855,-54.54876
-23.586197,-46.659103
-23.151104,-46.539974
-20.073578,-49.811787
-22.297062,-44.941784
-32.149235,-53.750637
-16.564848,-49.284492
-22.405317,-47.5476
-24.7683,-65.384926
-22.73724,-45.58983
-20.024591,-43.861187
-20.982157,-56.516277
-19.776,-42.602
-16.562252,-49.281918
-23.154203,-46.888985
-22.8526,-45.656784
-19.555666,-57.038612
-22.999445,-43.371666
-23.987606,-46.405167
-31.871435,-58.211575
-22.376112,-42.604443
-12.227554,-38.977226
-28.53552,-57.174225
-28.549963,-57.212612
-23.570541,-46.632843
-21.19428,-45.25904
-26.513165,-49.117737
-24.049623,-47.986244
-22.397211,-47.57596
-26.462187,-52.568893
-22.301428,-47.54604
-28.951767,-49.42483
-34.19895,-58.881783
-24.510618,-65.341576
-28.636333,-49.499237
-28.228321,-59.114304
-32.12189,-60.632782
-20.823267,-45.089016
-12.951038,-38.387627
-23.763912,-46.340157
-34.280865,-57.973194
-27.45423,-58.974678
-16.566376,-49.308956
-23.712715,-46.55688
-27.43052,-58.949802
-27.710318,-57.187614
-21.893923,-48.24478
-23.523272,-46.52878
-23.576815,-46.841537
-22.442822,-44.600163
-22.450863,-42.770952
-22.575895,-63.87663
-24.173376,-46.825527
-23.56287,-46.69494
-23.097164,-48.26414
-20.22476,-56.575302
-15.463633,-55.683483
-24.080173,-65.29909
-22.376684,-49.72127
-22.834118,-46.25296
-12.560501,-41.38739
-24.16596,-65.31185
-32.4833,-58.2333
-23.469501,-45.169334
-26.174643,-58.157272
-29.3522,-50.815193
-24.128794,-46.69657
-19.940802,-43.963585
-23.635082,-46.521435
-22.86103,-48.43814
-28.045622,-58.223763
-23.584932,-45.8244
-22.997492,-43.369766
-25.463007,-52.409637
-23.560331,-46.631447
-22.977293,-43.704
-14.413172,-40.1356
-24.301786,-65.339966
-22.15307,-46.03974
-30.257454,-57.571857
-22.393581,-47.544205
-26.08,-56.8
-27.396296,-50.718376
-26.997929,-50.17181
-23.133823,-47.18278
-19.028608,-57.70923
-22.367897,-47.52421
-15.876066,-47.83233
-24.714045,-47.561634
-34.57941,-58.417397
-25.3001,-57.55809
-26.96569,-52.422516
-25.723827,-50.790756
-6.098886,-36.338146
-24.17244,-46.937157
-18.136,-64.828
-25.3001,-57.55809
-26.513165,-49.117737
-25.287565,-57.559856
-23.72016,-46.038033
-17.262188,-62.55688
-27.431553,-58.97106
-31.566586,-58.002857
-22.399256,-47.546032
-34.498165,-58.47738
-19.880892,-43.92145
-22.708778,-47.639874
-25.148527,-61.81036
-25.87,-54.52
-23.456184,-46.492252
-23.214848,-44.765102
-16.364557,-60.954556
-23.576815,-46.841537
-29.535627,-50.09283
-34.608204,-58.35397
-25.331614,-49.12923
-22.827824,-44.034184
-15.64791,-55.994064
-22.301287,-44.94069
-27.152357,-65.72353
-22.90844,-45.951206
-20.009123,-43.86601
-23.691706,-46.580994
-30.2045,-57.558292
-25.358452,-58.76086
-32.6364,-58.143147
-23.88803,-46.429066
-16.562252,-49.281918
-21.487146,-56.15308
-32.637833,-58.147835
-21.877724,-48.259674
-23.586023,-46.645996
-22.707804,-42.99518
-22.894066,-43.112167
-15.579328,-56.104946
-21.321857,-48.350372
-24.00366,-47.561188
-15.917082,-52.277187
-22.965462,-42.98548
-22.405365,-47.524666
-25.410093,-57.58184
-23.517855,-47.056896
-27.063128,-59.457066
-5.465799,-38.450436
-22.967442,-43.22412
-25.263834,-57.543
-17.102716,-56.943047
-16.748095,-56.85747
-34.608204,-58.35397
-23.586197,-46.659103
-34.53852,-58.443703
-15.43634,-55.7248
-25.55,-54.570858
-24.303165,-64.499176
-34.55684,-58.499237
-15.6369,-57.1869
-23.576815,-46.841537
-32.92865,-58.214985
-20.077375,-58.163574
-25.78,-56.45
-24.039276,-47.99379
-26.513165,-49.117737
-25.2905,-57.601833
-20.676538,-43.79012
-19.829008,-40.06521
-22.979842,-43.203786
-25.007883,-47.93262
-22.689444,-45.481945
-9.597527,-55.93148
-23.780231,-45.971287
-18.865765,-46.987873
-23.64995,-46.619774
-23.508663,-46.17215
-22.39869,-47.54449
-22.846596,-48.434258
-32.426632,-58.52357
-30.286806,-57.35106
-23.60959,-46.646946
-28.298603,-49.2986
-23.482773,-46.84679
-23.635082,-46.521435
-22.471016,-47.454983
-21.797564,-53.986176
-30.015572,-51.167034
-25.722132,-54.426273
-20.866037,-43.55461
-29.696846,-51.6866
-24.886158,-65.53081
-24.00811,-47.56286
-23.392263,-46.53385
-23.60959,-46.646946
-15.849585,-48.95911
-21.635962,-64.87426
-34.513947,-58.4702
-27.430765,-58.962135
-24.917421,-64.959755
-30.104813,-51.262474
-22.968737,-43.230135
-31.922707,-52.199184
-32.180874,-64.2498
-17.854992,-63.260616
-32.241264,-54.061188
-27.705294,-48.534122
-27.418598,-56.972576
-16.632748,-39.09421
-17.463434,-63.65952
-9.225413,-35.879585
-24.913017,-61.570217
-22.433231,-44.528595
-27.18436,-55.77768
-17.366226,-66.173874
-25.378326,-49.284336
-25.54983,-54.573956
-23.586197,-46.659103
-25.328432,-57.507824
-23.173382,-45.89349
-20.508015,-54.616287
-21.167765,-47.85267
-21.161793,-56.43793
-20.823267,-45.089016
-25.471853,-49.321236
-23.726341,-46.676605
-28.536053,-57.173456
-22.931425,-48.40591
-22.450949,-42.77093
-15.975801,-47.6688
-25.857317,-54.168785
-8.877918,-42.742058
-23.523272,-46.52878
-16.562252,-49.281918
-16.562252,-49.281918
-23.491941,-46.522892
-23.583656,-46.62993
-34.937366,-57.946934
